"","ID","a","h","minAIC","minBIC","AIC","BIC","Habitat","Res_Dim","Con_Dim","mecphe"
"172","40067","0.618138334019288","9.0385208585477","-197.601936780301","-193.945309305697","PowFit","PowFit","Marine","3D","3D","Mechanistic"
"173","40068","1.26367802827568","4.26296140500632","-63.954499446323","-64.9957021001827","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"174","40069","-20.9078169688891","-1.98239496766257","-47.6637137873918","-48.4966759104796","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"175","40070","1.55518618196137","0.514869094182795","-30.5744424588018","-31.6156451126615","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"176","40071","6.73437516440514","14.6490965000592","-38.142742327741","-39.1839449816007","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"177","40072","13.2912801458455","6.86209484499215","-27.9050068390021","-28.7379689620899","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"178","40073","-0.832917988068586","-0.591583042135747","-40.3018886628209","-41.1348507859087","GenFit","GenFit","Freshwater","3D","3D","Mechanistic"
"179","40074","2.90364775475117","1.92708944382889","-30.3746562716978","-31.4158589255576","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"180","40075","-4.40052124012255","0.231012547092979","-38.9773513014495","-39.8103134245373","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"181","40076","12.8676814875534","21.1645005063973","-28.0124282325195","-28.6371498248353","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"182","40077","-0.361831611147395","1.54072352608235","-81.2700841188634","-82.3112867727231","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"183","40078","2.91561443061929","2.04343649240038","-68.7259407739702","-69.5589028970579","QuaFit","QuaFit","Freshwater","2D","3D","Phenomenological"
"184","40079","3.17755537955998","1.61283805994661","-57.4272423579938","-58.4684450118536","CubFit","CubFit","Freshwater","2D","3D","Phenomenological"
"185","40080","5.47076452074539","24.3981061307566","-49.3866123249353","-50.427814978795","CubFit","CubFit","Freshwater","2D","3D","Phenomenological"
