Asset,Latitude,Longitude,Date,Direction,Degrees,Speed,Source
BPV PACIFIC MARLIN 456301540,-6.18133,72.21933,23/10/2015 08:16:00 UTC,W,268,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.18867,71.96667,23/10/2015 10:16:00 UTC,WSW,251,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.37267,71.796,23/10/2015 14:16:00 UTC,E,91,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.444,72.01667,23/10/2015 16:16:00 UTC,ESE,114,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.55133,72.22733,23/10/2015 18:16:00 UTC,ESE,119,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.79,72.26333,23/10/2015 20:18:00 UTC,SSE,165,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.97533,72.31133,23/10/2015 22:18:00 UTC,SSE,166,6,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.16067,72.36067,24/10/2015 00:18:00 UTC,SSE,160,6,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.29267,72.39267,24/10/2015 02:18:00 UTC,SSE,160,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,24/10/2015 04:18:00 UTC,SSE,160,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,24/10/2015 06:18:00 UTC,SSE,160,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,24/10/2015 08:18:00 UTC,SSE,160,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.29267,72.39267,24/10/2015 10:18:00 UTC,SSE,160,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,24/10/2015 14:18:00 UTC,SSE,160,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.29267,72.39267,24/10/2015 16:18:00 UTC,SSE,160,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,24/10/2015 18:18:00 UTC,SSE,160,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.52733,75.01,24/10/2015 19:36:00 UTC,N,0,3,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.52733,75.01,24/10/2015 19:36:00 UTC,N,0,3,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,24/10/2015 20:18:00 UTC,SSE,160,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,24/10/2015 22:18:00 UTC,SSE,160,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,25/10/2015 00:18:00 UTC,SSE,160,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.29267,72.39267,25/10/2015 02:18:00 UTC,SSE,160,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,25/10/2015 04:18:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,25/10/2015 06:18:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,25/10/2015 08:18:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,25/10/2015 10:18:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.22467,72.376,25/10/2015 12:18:00 UTC,NNW,343,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.982,72.31333,25/10/2015 14:18:00 UTC,NNW,346,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.738,72.24733,25/10/2015 16:20:00 UTC,NNW,345,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.64667,72.02733,25/10/2015 18:20:00 UTC,WNW,290,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.55133,71.80133,25/10/2015 20:20:00 UTC,NNW,343,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.296,71.75,25/10/2015 22:20:00 UTC,N,10,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.03733,71.79933,26/10/2015 00:20:00 UTC,NNE,12,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.89733,71.93333,26/10/2015 02:20:00 UTC,E,85,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.80733,72.132,26/10/2015 04:20:00 UTC,NE,42,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.66067,72.24733,26/10/2015 06:20:00 UTC,E,91,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.65133,72.48333,26/10/2015 08:20:00 UTC,E,88,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.72733,72.682,26/10/2015 10:20:00 UTC,ESE,123,6,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.88333,72.67667,26/10/2015 12:20:00 UTC,SW,224,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.06267,72.52533,26/10/2015 14:20:00 UTC,SW,218,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.24667,72.37867,26/10/2015 16:20:00 UTC,SW,216,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.46,72.22533,26/10/2015 18:20:00 UTC,S,179,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.70267,72.25267,26/10/2015 20:20:00 UTC,S,175,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.93267,72.30267,26/10/2015 22:20:00 UTC,SSE,166,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.154,72.35867,27/10/2015 00:20:00 UTC,S,170,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,27/10/2015 02:20:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,27/10/2015 04:22:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,27/10/2015 06:20:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.52467,74.93,27/10/2015 06:44:00 UTC,N,0,3,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,27/10/2015 10:22:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,27/10/2015 12:22:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,27/10/2015 14:22:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,27/10/2015 16:22:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,27/10/2015 18:22:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.29267,72.39333,27/10/2015 22:22:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,27/10/2015 22:34:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,28/10/2015 00:22:00 UTC,S,170,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,28/10/2015 02:22:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,28/10/2015 04:22:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,28/10/2015 06:22:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,28/10/2015 08:22:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,28/10/2015 10:22:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,28/10/2015 12:22:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.19667,72.34933,28/10/2015 14:22:00 UTC,NW,319,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.98933,72.17667,28/10/2015 16:22:00 UTC,NW,323,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.78933,72.00867,28/10/2015 18:22:00 UTC,NW,317,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.364,71.72067,28/10/2015 22:22:00 UTC,NNW,333,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.2,71.56067,29/10/2015 00:22:00 UTC,NNW,333,3,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.14267,71.522,29/10/2015 02:22:00 UTC,NNW,333,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.14267,71.52267,29/10/2015 04:24:00 UTC,NNW,333,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.14267,71.52333,29/10/2015 06:22:00 UTC,NNW,333,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.142,71.52333,29/10/2015 08:22:00 UTC,NNW,333,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.20933,71.522,29/10/2015 10:24:00 UTC,SSW,203,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.43867,71.4,29/10/2015 12:24:00 UTC,SW,221,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.674,71.258,29/10/2015 14:24:00 UTC,SW,217,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.86933,71.26267,29/10/2015 16:24:00 UTC,ESE,123,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.00333,71.51333,29/10/2015 18:24:00 UTC,ESE,104,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.07267,71.776,29/10/2015 20:24:00 UTC,ESE,102,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.142,72.034,29/10/2015 22:24:00 UTC,ESE,108,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.208,72.288,30/10/2015 00:24:00 UTC,ESE,103,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.27533,72.392,30/10/2015 02:24:00 UTC,N,7,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.02867,72.32733,30/10/2015 04:24:00 UTC,NNW,345,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.79867,72.26467,30/10/2015 06:24:00 UTC,NNW,342,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.57067,72.24,30/10/2015 08:24:00 UTC,N,355,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.33267,72.23333,30/10/2015 10:24:00 UTC,N,0,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.1,72.25267,30/10/2015 12:24:00 UTC,NNE,13,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.93333,72.30667,30/10/2015 14:24:00 UTC,N,7,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.694,72.35133,30/10/2015 16:24:00 UTC,N,0,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.46333,72.42333,30/10/2015 18:24:00 UTC,NNE,16,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.22867,72.506,30/10/2015 20:26:00 UTC,NNE,19,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-4.78533,72.46467,31/10/2015 00:24:00 UTC,N,356,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.07333,72.286,31/10/2015 04:26:00 UTC,SSW,196,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.31933,72.24933,31/10/2015 06:26:00 UTC,SSW,196,2,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.24867,31/10/2015 08:26:00 UTC,SSW,196,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.31933,72.24867,31/10/2015 10:26:00 UTC,SSW,196,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.24867,31/10/2015 12:26:00 UTC,SSW,196,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.24867,31/10/2015 14:26:00 UTC,SSW,196,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.24933,31/10/2015 16:26:00 UTC,SSW,196,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.24933,31/10/2015 18:26:00 UTC,SSW,196,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32067,72.24933,31/10/2015 20:26:00 UTC,SSW,196,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.24933,31/10/2015 22:26:00 UTC,SSW,196,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32067,72.24933,01/11/2015 00:26:00 UTC,SSW,196,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32067,72.24933,01/11/2015 02:26:00 UTC,SSW,196,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32067,72.24933,01/11/2015 04:26:00 UTC,SSW,196,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.32,72.24933,01/11/2015 06:26:00 UTC,SSW,196,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.306,72.242,01/11/2015 08:26:00 UTC,NNW,328,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.52267,72.09467,01/11/2015 10:26:00 UTC,SSW,211,9,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.73133,72.05467,01/11/2015 12:26:00 UTC,ESE,112,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-5.892,72.1,01/11/2015 14:26:00 UTC,SSE,155,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.13867,72.212,01/11/2015 16:28:00 UTC,SSE,161,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.404,72.22933,01/11/2015 18:26:00 UTC,S,182,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.66867,72.25067,01/11/2015 20:28:00 UTC,S,178,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.92733,72.3,01/11/2015 22:28:00 UTC,SSE,168,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.16,72.36067,02/11/2015 00:28:00 UTC,S,169,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,02/11/2015 02:28:00 UTC,S,169,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.24,72.388,02/11/2015 04:28:00 UTC,NNW,338,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,02/11/2015 06:28:00 UTC,NNW,338,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.24933,72.396,02/11/2015 08:28:00 UTC,SE,137,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,02/11/2015 10:28:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,02/11/2015 12:28:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,02/11/2015 14:28:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,02/11/2015 16:28:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,02/11/2015 18:28:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,02/11/2015 20:28:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,02/11/2015 22:28:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,03/11/2015 00:28:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,03/11/2015 04:28:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,03/11/2015 06:28:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,03/11/2015 08:28:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,03/11/2015 10:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,03/11/2015 12:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,03/11/2015 14:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,03/11/2015 16:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,03/11/2015 18:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,03/11/2015 20:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,03/11/2015 22:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,04/11/2015 00:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,04/11/2015 02:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,04/11/2015 04:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,04/11/2015 06:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,04/11/2015 10:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,04/11/2015 12:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,04/11/2015 16:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,04/11/2015 18:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,04/11/2015 20:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,04/11/2015 22:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,05/11/2015 00:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,05/11/2015 02:30:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,05/11/2015 04:32:00 UTC,SW,214,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.22,72.4,05/11/2015 06:32:00 UTC,NE,49,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.21867,72.68933,05/11/2015 10:32:00 UTC,E,86,4,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.218,72.83267,05/11/2015 12:32:00 UTC,E,88,4,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.21733,72.97133,05/11/2015 14:32:00 UTC,E,87,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.21667,73.12,05/11/2015 16:32:00 UTC,E,88,4,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.216,73.27133,05/11/2015 18:32:00 UTC,E,86,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.21533,73.41533,05/11/2015 20:32:00 UTC,ESE,102,4,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.21533,73.56,05/11/2015 22:32:00 UTC,E,96,4,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.218,73.7,06/11/2015 00:32:00 UTC,E,90,4,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.21667,73.856,06/11/2015 02:32:00 UTC,E,89,4,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.09467,73.96933,06/11/2015 04:32:00 UTC,ENE,78,4,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.09133,74.12667,06/11/2015 06:32:00 UTC,E,93,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.09133,74.25067,06/11/2015 08:32:00 UTC,E,93,1,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.09067,74.544,06/11/2015 12:32:00 UTC,E,93,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.09133,74.69867,06/11/2015 14:32:00 UTC,E,89,4,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.092,74.85733,06/11/2015 16:32:00 UTC,E,91,1,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.09267,75.01333,06/11/2015 18:34:00 UTC,E,94,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.096,75.17733,06/11/2015 20:32:00 UTC,E,89,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.096,75.33267,06/11/2015 22:32:00 UTC,E,90,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.094,75.504,07/11/2015 00:34:00 UTC,E,92,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.08533,75.68067,07/11/2015 02:34:00 UTC,E,85,5,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.07,75.83533,07/11/2015 04:34:00 UTC,N,351,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.91,75.67733,07/11/2015 06:34:00 UTC,WNW,301,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,12/11/2015 02:38:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,12/11/2015 04:40:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39267,12/11/2015 06:40:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.292,72.39333,12/11/2015 08:40:00 UTC,N,0,0,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-7.22,72.37267,12/11/2015 12:40:00 UTC,NNW,337,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.97467,72.30467,12/11/2015 14:40:00 UTC,NNW,344,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.606,72.02267,12/11/2015 18:40:00 UTC,WNW,292,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.50667,71.78,12/11/2015 20:40:00 UTC,WNW,292,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.45733,71.57067,12/11/2015 22:40:00 UTC,SW,222,7,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.576,71.728,13/11/2015 00:40:00 UTC,E,86,8,"SAT-C,D:9220,M:13,O:IOR"
BPV PACIFIC MARLIN 456301540,-6.61933,71.928,13/11/2015 02:40:00 UTC,W,279,5,"SAT-C,D:9220,M:13,O:IOR"
